date,year,tourney_name,surface,indoor,commitment,draw_size,url
20100201,2010,Zagreb,Hard,Indoor,"€450,000",32,https://www.atptour.com/en/scores/archive/zagreb/2276/2010/results
20100208,2010,Rotterdam,Hard,Indoor,"€1,445,000",32,https://www.atptour.com/en/scores/archive/rotterdam/407/2010/results
20100208,2010,San Jose,Hard,Indoor,"$600,000",32,https://www.atptour.com/en/scores/archive/san-jose/424/2010/results
20100208,2010,Costa do Sauipe,Clay,Outdoor,"$500,000",32,https://www.atptour.com/en/scores/archive/costa-do-sauipe/533/2010/results
20100215,2010,Memphis,Hard,Indoor,"$1,226,500",32,https://www.atptour.com/en/scores/archive/memphis/402/2010/results
20100215,2010,Marseille,Hard,Indoor,"€576,000",28,https://www.atptour.com/en/scores/archive/marseille/496/2010/results
20100215,2010,Buenos Aires,Clay,Outdoor,"$544,300",32,https://www.atptour.com/en/scores/archive/buenos-aires/506/2010/results
20100222,2010,Dubai,Hard,Outdoor,"$2,233,000",32,https://www.atptour.com/en/scores/archive/dubai/495/2010/results
20100222,2010,Acapulco,Clay,Outdoor,"$1,081,500",32,https://www.atptour.com/en/scores/archive/acapulco/807/2010/results
20100222,2010,Delray Beach,Hard,Outdoor,"$500,000",32,https://www.atptour.com/en/scores/archive/delray-beach/499/2010/results
20100311,2010,ATP Masters 1000 Indian Wells,Hard,Outdoor,"$4,702,285",96,https://www.atptour.com/en/scores/archive/indian-wells/404/2010/results
20100324,2010,ATP Masters 1000 Miami,Hard,Outdoor,"$4,500,000",96,https://www.atptour.com/en/scores/archive/miami/403/2010/results
20100405,2010,Houston,Clay,Outdoor,"$500,000",28,https://www.atptour.com/en/scores/archive/houston/717/2010/results
20100405,2010,Casablanca,Clay,Outdoor,"€450,000",28,https://www.atptour.com/en/scores/archive/casablanca/360/2010/results
20100411,2010,ATP Masters 1000 Monte Carlo,Clay,Outdoor,"€2,750,000",56,https://www.atptour.com/en/scores/archive/monte-carlo/410/2010/results
20100419,2010,Barcelona,Clay,Outdoor,"€1,995,000",56,https://www.atptour.com/en/scores/archive/barcelona/425/2010/results
20100425,2010,ATP Masters 1000 Rome,Clay,Outdoor,"€2,750,000",56,https://www.atptour.com/en/scores/archive/rome/416/2010/results
20100502,2010,Munich,Clay,Outdoor,"€450,000",32,https://www.atptour.com/en/scores/archive/munich/308/2010/results
20100503,2010,Estoril,Clay,Outdoor,"€450,000",28,https://www.atptour.com/en/scores/archive/estoril/468/2010/results
20100503,2010,Belgrade,Clay,Outdoor,"€424,950",28,https://www.atptour.com/en/scores/archive/belgrade/5053/2010/results
20100509,2010,ATP Masters 1000 Madrid,Clay,Outdoor,"€3,700,000",56,https://www.atptour.com/en/scores/archive/madrid/1536/2010/results
20100516,2010,World Team Championship,Clay,Outdoor,"€1,350,000",32,https://www.atptour.com/en/scores/archive/dusseldorf/615/2010/results
20100516,2010,Nice,Clay,Outdoor,"€450,000",28,https://www.atptour.com/en/scores/archive/nice/6120/2010/results
20100524,2010,Roland Garros,Clay,Outdoor,"€7,580,800",128,https://www.atptour.com/en/scores/archive/roland-garros/520/2010/results
20100607,2010,Halle,Grass,Outdoor,"€750,000",32,https://www.atptour.com/en/scores/archive/halle/500/2010/results
20100607,2010,London / Queen's Club,Grass,Outdoor,"€713,950",56,https://www.atptour.com/en/scores/archive/london/311/2010/results
20100613,2010,Eastbourne,Grass,Outdoor,"€456,750",32,https://www.atptour.com/en/scores/archive/eastbourne/741/2010/results
20100613,2010,s-Hertogenbosch,Grass,Outdoor,"€450,000",28,https://www.atptour.com/en/scores/archive/s-hertogenbosch/440/2010/results
20100621,2010,Wimbledon,Grass,Outdoor,"£6,196,000",128,https://www.atptour.com/en/scores/archive/wimbledon/540/2010/results
20100705,2010,Newport,Grass,Outdoor,"$500,000",32,https://www.atptour.com/en/scores/archive/newport/315/2010/results
20100712,2010,Båstad,Clay,Outdoor,"€450,000",28,https://www.atptour.com/en/scores/archive/bastad/316/2010/results
20100712,2010,Stuttgart,Clay,Outdoor,"€450,000",28,https://www.atptour.com/en/scores/archive/stuttgart/321/2010/results
20100719,2010,Hamburg,Clay,Outdoor,"€1,115,000",48,https://www.atptour.com/en/scores/archive/hamburg/414/2010/results
20100719,2010,Atlanta,Hard,Outdoor,"$600,000",28,https://www.atptour.com/en/scores/archive/atlanta/6116/2010/results
20100725,2010,Gstaad,Clay,Outdoor,"€450,000",32,https://www.atptour.com/en/scores/archive/gstaad/314/2010/results
20100726,2010,Los Angeles,Hard,Outdoor,"$700,000",28,https://www.atptour.com/en/scores/archive/los-angeles/423/2010/results
20100726,2010,Umag,Clay,Outdoor,"€450,000",28,https://www.atptour.com/en/scores/archive/umag/439/2010/results
20100801,2010,Washington,Hard,Outdoor,"$1,402,000",48,https://www.atptour.com/en/scores/archive/washington/418/2010/results
20100809,2010,ATP Masters 1000 Canada,Hard,Outdoor,"$3,000,000",56,https://www.atptour.com/en/scores/archive/toronto/421/2010/results
20100815,2010,ATP Masters 1000 Cincinnati,Hard,Outdoor,"$3,000,000",56,https://www.atptour.com/en/scores/archive/cincinnati/422/2010/results
20100822,2010,New Haven,Hard,Outdoor,"$750,000",48,https://www.atptour.com/en/scores/archive/new-haven/3348/2010/results
20100830,2010,US Open,Hard,Outdoor,"$10,508,000",128,https://www.atptour.com/en/scores/archive/us-open/560/2010/results
20100920,2010,Metz,Hard,Indoor,"€450,000",28,https://www.atptour.com/en/scores/archive/metz/341/2010/results
20100920,2010,Bucharest,Clay,Outdoor,"€420,200",28,https://www.atptour.com/en/scores/archive/bucharest/773/2010/results
20100927,2010,Kuala Lumpur,Hard,Indoor,"$947,750",28,https://www.atptour.com/en/scores/archive/kuala-lumpur/6003/2010/results
20100927,2010,Bangkok,Hard,Indoor,"$608,500",28,https://www.atptour.com/en/scores/archive/bangkok/1720/2010/results
20101004,2010,Beijing,Hard,Outdoor,"$3,336,500",32,https://www.atptour.com/en/scores/archive/beijing/747/2010/results
20101004,2010,Tokyo,Hard,Outdoor,"$1,226,500",32,https://www.atptour.com/en/scores/archive/tokyo/329/2010/results
20101010,2010,ATP Masters 1000 Shanghai,Hard,Outdoor,"$5,250,000",56,https://www.atptour.com/en/scores/archive/shanghai/5014/2010/results
20101018,2010,Moscow,Hard,Indoor,"$1,080,500",28,https://www.atptour.com/en/scores/archive/moscow/438/2010/results
20101018,2010,Stockholm,Hard,Indoor,"€600,000",28,https://www.atptour.com/en/scores/archive/stockholm/429/2010/results
20101025,2010,St. Petersburg,Hard,Indoor,"$750,000",32,https://www.atptour.com/en/scores/archive/st-petersburg/568/2010/results
20101025,2010,Montpellier,Hard,Indoor,"€650,000",28,https://www.atptour.com/en/scores/archive/montpellier/375/2010/results
20101025,2010,Vienna,Hard,Indoor,"€650,000",28,https://www.atptour.com/en/scores/archive/vienna/337/2010/results
20101031,2010,Valencia,Hard,Indoor,"€2,019,000",32,https://www.atptour.com/en/scores/archive/valencia/573/2010/results
20101101,2010,Basel,Hard,Indoor,"€1,755,000",32,https://www.atptour.com/en/scores/archive/basel/328/2010/results
20101107,2010,ATP Masters 1000 Paris,Hard,Indoor,"€2,750,000",48,https://www.atptour.com/en/scores/archive/paris/352/2010/results
20101121,2010,ATP Finals,Hard,Indoor,"$5,070,000",8,https://www.atptour.com/en/scores/archive/atp-finals/605/2010/results
20110102,2011,Brisbane,Hard,Outdoor,"$474,050",32,https://www.atptour.com/en/scores/archive/brisbane/339/2011/results
20110103,2011,Doha,Hard,Outdoor,"$1,110,250",32,https://www.atptour.com/en/scores/archive/doha/451/2011/results
20110103,2011,Chennai,Hard,Outdoor,"$450,000",32,https://www.atptour.com/en/scores/archive/chennai/891/2011/results
20110110,2011,Sydney,Hard,Outdoor,"$474,050",28,https://www.atptour.com/en/scores/archive/sydney/338/2011/results
20110110,2011,Auckland,Hard,Outdoor,"$450,000",28,https://www.atptour.com/en/scores/archive/auckland/301/2011/results
20110117,2011,Australian Open,Hard,Outdoor,"A$11,414,950",128,https://www.atptour.com/en/scores/archive/australian-open/580/2011/results
20110131,2011,Johannesburg,Hard,Outdoor,"$500,000",32,https://www.atptour.com/en/scores/archive/johannesburg/5012/2011/results
20110131,2011,Santiago,Clay,Outdoor,"$450,000",32,https://www.atptour.com/en/scores/archive/santiago/505/2011/results
20110131,2011,Zagreb,Hard,Indoor,"€450,000",28,https://www.atptour.com/en/scores/archive/zagreb/2276/2011/results
20110207,2011,Rotterdam,Hard,Indoor,"€1,445,000",32,https://www.atptour.com/en/scores/archive/rotterdam/407/2011/results
20110207,2011,San Jose,Hard,Indoor,"$600,000",32,https://www.atptour.com/en/scores/archive/san-jose/424/2011/results
20110207,2011,Costa do Sauipe,Clay,Outdoor,"$527,700",28,https://www.atptour.com/en/scores/archive/costa-do-sauipe/533/2011/results
20110214,2011,Memphis,Hard,Indoor,"$1,226,500",32,https://www.atptour.com/en/scores/archive/memphis/402/2011/results
20110214,2011,Marseille,Hard,Indoor,"€576,000",28,https://www.atptour.com/en/scores/archive/marseille/496/2011/results
20110214,2011,Buenos Aires,Clay,Outdoor,"$547,900",32,https://www.atptour.com/en/scores/archive/buenos-aires/506/2011/results
20110221,2011,Dubai,Hard,Outdoor,"$2,233,000",32,https://www.atptour.com/en/scores/archive/dubai/495/2011/results
20110221,2011,Acapulco,Clay,Outdoor,"$1,226,500",32,https://www.atptour.com/en/scores/archive/acapulco/807/2011/results
20110221,2011,Delray Beach,Hard,Outdoor,"$442,500",32,https://www.atptour.com/en/scores/archive/delray-beach/499/2011/results
20110310,2011,ATP Masters 1000 Indian Wells,Hard,Outdoor,"$4,717,540",96,https://www.atptour.com/en/scores/archive/indian-wells/404/2011/results
20110323,2011,ATP Masters 1000 Miami,Hard,Outdoor,"$4,500,000",96,https://www.atptour.com/en/scores/archive/miami/403/2011/results
20110404,2011,Houston,Clay,Outdoor,"$500,000",28,https://www.atptour.com/en/scores/archive/houston/717/2011/results
20110404,2011,Casablanca,Clay,Outdoor,"€450,000",28,https://www.atptour.com/en/scores/archive/casablanca/360/2011/results
20110410,2011,ATP Masters 1000 Monte Carlo,Clay,Outdoor,"€2,543,750",56,https://www.atptour.com/en/scores/archive/monte-carlo/410/2011/results
20110418,2011,Barcelona,Clay,Outdoor,"€1,995,000",56,https://www.atptour.com/en/scores/archive/barcelona/425/2011/results
20110424,2011,Munich,Clay,Outdoor,"€450,000",32,https://www.atptour.com/en/scores/archive/munich/308/2011/results
20110425,2011,Estoril,Clay,Outdoor,"€450,000",28,https://www.atptour.com/en/scores/archive/estoril/468/2011/results
20110425,2011,Belgrade,Clay,Outdoor,"€416,650",28,https://www.atptour.com/en/scores/archive/belgrade/5053/2011/results
20110501,2011,ATP Masters 1000 Madrid,Clay,Outdoor,"€3,706,000",56,https://www.atptour.com/en/scores/archive/madrid/1536/2011/results
20110508,2011,ATP Masters 1000 Rome,Clay,Outdoor,"€2,750,000",56,https://www.atptour.com/en/scores/archive/rome/416/2011/results
20110515,2011,World Team Championship,Clay,Outdoor,"€1,100,000",32,https://www.atptour.com/en/scores/archive/dusseldorf/615/2011/results
20110515,2011,Nice,Clay,Outdoor,"€450,000",28,https://www.atptour.com/en/scores/archive/nice/6120/2011/results
20110522,2011,Roland Garros,Clay,Outdoor,"€7,884,000",128,https://www.atptour.com/en/scores/archive/roland-garros/520/2011/results
20110606,2011,Halle,Grass,Outdoor,"€750,000",32,https://www.atptour.com/en/scores/archive/halle/500/2011/results
20110606,2011,London / Queen's Club,Grass,Outdoor,"€694,250",56,https://www.atptour.com/en/scores/archive/london/311/2011/results
20110612,2011,Eastbourne,Grass,Outdoor,"€462,675",32,https://www.atptour.com/en/scores/archive/eastbourne/741/2011/results
20110612,2011,s-Hertogenbosch,Grass,Outdoor,"€450,000",32,https://www.atptour.com/en/scores/archive/s-hertogenbosch/440/2011/results
20110620,2011,Wimbledon,Grass,Outdoor,"£6,631,000",128,https://www.atptour.com/en/scores/archive/wimbledon/540/2011/results
20110704,2011,Newport,Grass,Outdoor,"$500,000",32,https://www.atptour.com/en/scores/archive/newport/315/2011/results
20110711,2011,Båstad,Clay,Outdoor,"€450,000",28,https://www.atptour.com/en/scores/archive/bastad/316/2011/results
20110711,2011,Stuttgart,Clay,Outdoor,"€450,000",32,https://www.atptour.com/en/scores/archive/stuttgart/321/2011/results
20110718,2011,Hamburg,Clay,Outdoor,"€1,115,000",48,https://www.atptour.com/en/scores/archive/hamburg/414/2011/results
20110718,2011,Atlanta,Hard,Outdoor,"$600,000",28,https://www.atptour.com/en/scores/archive/atlanta/6116/2011/results
20110725,2011,Los Angeles,Hard,Outdoor,"$700,000",28,https://www.atptour.com/en/scores/archive/los-angeles/423/2011/results
20110725,2011,Gstaad,Clay,Outdoor,"€450,000",28,https://www.atptour.com/en/scores/archive/gstaad/314/2011/results
20110725,2011,Umag,Clay,Outdoor,"€450,000",28,https://www.atptour.com/en/scores/archive/umag/439/2011/results
20110731,2011,Washington,Hard,Outdoor,"$1,402,900",48,https://www.atptour.com/en/scores/archive/washington/418/2011/results
20110731,2011,Kitzbühel,Clay,Outdoor,"€450,000",28,https://www.atptour.com/en/scores/archive/kitzbhel/319/2011/results
20110808,2011,ATP Masters 1000 Canada,Hard,Outdoor,"$3,000,000",56,https://www.atptour.com/en/scores/archive/montreal/421/2011/results
20110814,2011,ATP Masters 1000 Cincinnati,Hard,Outdoor,"$3,200,000",56,https://www.atptour.com/en/scores/archive/cincinnati/422/2011/results
20110821,2011,Winston-Salem,Hard,Outdoor,"$625,000",48,https://www.atptour.com/en/scores/archive/winston-salem/6242/2011/results
20110829,2011,US Open,Hard,Outdoor,"$10,768,000",128,https://www.atptour.com/en/scores/archive/us-open/560/2011/results
20110919,2011,Metz,Hard,Indoor,"€450,000",28,https://www.atptour.com/en/scores/archive/metz/341/2011/results
20110919,2011,Bucharest,Clay,Outdoor,"€422,950",28,https://www.atptour.com/en/scores/archive/bucharest/773/2011/results
20110926,2011,Kuala Lumpur,Hard,Indoor,"$947,750",28,https://www.atptour.com/en/scores/archive/kuala-lumpur/6003/2011/results
20110926,2011,Bangkok,Hard,Indoor,"$644,500",28,https://www.atptour.com/en/scores/archive/bangkok/1720/2011/results
20111003,2011,Beijing,Hard,Outdoor,"$3,336,500",32,https://www.atptour.com/en/scores/archive/beijing/747/2011/results
20111003,2011,Tokyo,Hard,Outdoor,"$1,341,000",32,https://www.atptour.com/en/scores/archive/tokyo/329/2011/results
20111009,2011,ATP Masters 1000 Shanghai,Hard,Outdoor,"$5,650,000",56,https://www.atptour.com/en/scores/archive/shanghai/5014/2011/results
20111017,2011,Moscow,Hard,Indoor,"$805,500",28,https://www.atptour.com/en/scores/archive/moscow/438/2011/results
20111017,2011,Stockholm,Hard,Indoor,"€600,000",28,https://www.atptour.com/en/scores/archive/stockholm/429/2011/results
20111024,2011,St. Petersburg,Hard,Indoor,"$750,000",32,https://www.atptour.com/en/scores/archive/st-petersburg/568/2011/results
20111024,2011,Vienna,Hard,Indoor,"€650,000",28,https://www.atptour.com/en/scores/archive/vienna/337/2011/results
20111031,2011,Valencia,Hard,Indoor,"€2,019,000",32,https://www.atptour.com/en/scores/archive/valencia/573/2011/results
20111031,2011,Basel,Hard,Indoor,"€1,838,100",32,https://www.atptour.com/en/scores/archive/basel/328/2011/results
20111107,2011,ATP Masters 1000 Paris,Hard,Indoor,"€2,750,000",48,https://www.atptour.com/en/scores/archive/paris/352/2011/results
20111120,2011,ATP Finals,Hard,Indoor,"$5,070,000",16,https://www.atptour.com/en/scores/archive/atp-finals/605/2011/results
20120101,2012,Brisbane,Hard,Outdoor,"$486,000",32,https://www.atptour.com/en/scores/archive/brisbane/339/2012/results
20120102,2012,Doha,Hard,Outdoor,"$1,110,250",32,https://www.atptour.com/en/scores/archive/doha/451/2012/results
20120102,2012,Chennai,Hard,Outdoor,"$450,000",28,https://www.atptour.com/en/scores/archive/chennai/891/2012/results
20120109,2012,Sydney,Hard,Outdoor,"$486,000",28,https://www.atptour.com/en/scores/archive/sydney/338/2012/results
20120109,2012,Auckland,Hard,Outdoor,"$450,000",28,https://www.atptour.com/en/scores/archive/auckland/301/2012/results
20120116,2012,Australian Open,Hard,Outdoor,"A$11,806,550",128,https://www.atptour.com/en/scores/archive/australian-open/580/2012/results
20120130,2012,Montpellier,Hard,Indoor,"€450,000",28,https://www.atptour.com/en/scores/archive/montpellier/375/2012/results
20120130,2012,Vina del Mar,Clay,Outdoor,"$450,000",28,https://www.atptour.com/en/scores/archive/vina-del-mar/505/2012/results
20120130,2012,Zagreb,Hard,Indoor,"€450,000",32,https://www.atptour.com/en/scores/archive/zagreb/2276/2012/results
20120213,2012,Rotterdam,Hard,Indoor,"€1,502,500",32,https://www.atptour.com/en/scores/archive/rotterdam/407/2012/results
20120213,2012,San Jose,Hard,Indoor,"$600,000",28,https://www.atptour.com/en/scores/archive/san-jose/424/2012/results
20120213,2012,Sao Paulo,Clay,Indoor,"$532,800",28,https://www.atptour.com/en/scores/archive/sao-paulo/533/2012/results
20120220,2012,Memphis,Hard,Indoor,"$1,281,500",32,https://www.atptour.com/en/scores/archive/memphis/402/2012/results
20120220,2012,Marseille,Hard,Indoor,"€576,000",28,https://www.atptour.com/en/scores/archive/marseille/496/2012/results
20120220,2012,Buenos Aires,Clay,Outdoor,"$553,100",32,https://www.atptour.com/en/scores/archive/buenos-aires/506/2012/results
20120227,2012,Dubai,Hard,Outdoor,"$2,313,975",32,https://www.atptour.com/en/scores/archive/dubai/495/2012/results
20120227,2012,Acapulco,Clay,Outdoor,"$1,281,500",32,https://www.atptour.com/en/scores/archive/acapulco/807/2012/results
20120227,2012,Delray Beach,Hard,Outdoor,"$500,000",32,https://www.atptour.com/en/scores/archive/delray-beach/499/2012/results
